x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA
0.10000000000000053,0.7000000000000001,4.683720930232558,5.0,5.0,3.6145833333333366,895.0897951368943,900.0,900.0,886.4999999999999
0.10000000000000053,0.8,4.880046403712297,5.0,5.0,4.218750000000004,896.2412428550491,900.0,900.0,888.0882352941177
0.10000000000000053,0.9,4.9697722567287785,5.0,5.0,4.6430921052631655,896.7048695875626,900.0,900.0,889.3421052631579
0.10000000000000053,1.0,4.999999999999999,5.0,5.0,5.000000000000011,896.8315062061922,900.0,900.0,894.8949579831932
0.10000000000000053,1.1,5.030227743271221,5.0,5.0,5.356907894736851,896.7048695875626,900.0,900.0,889.3421052631579
0.10000000000000053,1.2000000000000002,5.119953596287702,5.0,5.0,5.781250000000008,896.241242855049,900.0,900.0,888.0882352941176
0.10000000000000053,1.3,5.316279069767444,5.0,5.0,6.385416666666672,895.0897951368945,900.0,900.0,886.5
0.10000000000000053,1.4000000000000001,6.08167938931298,8.5,8.5,7.252403846153851,895.0897951368943,900.0,900.0,884.4230769230769
0.10000000000000053,1.5,8.081578947368422,8.750000000000002,8.75,8.693452380952387,895.7978043585122,900.0,900.0,890.3571428571429
0.10000000000000053,1.6,8.169483568075112,9.0,9.0,8.942500000000006,896.2412428550491,900.0,900.0,891.9000000000001
0.10000000000000053,1.7000000000000002,8.245454545454548,9.25,9.25,9.191810344827593,896.5263443044832,900.0,900.0,893.0172413793102
0.10000000000000053,1.8,8.30655737704918,9.500000000000002,9.5,9.441287878787888,896.7048695875626,900.0,900.0,893.8636363636363
0.10000000000000053,1.9000000000000001,8.348809523809527,9.750000000000002,9.75,9.690878378378388,896.8034401096846,900.0,900.0,894.527027027027
0.10000000000000053,2.0,8.36372446306967,9.95,9.95,9.857317927170877,896.8315062061922,900.0,900.0,894.8949579831932
0.20000000000000018,0.0,1.6423087036550092,0.15000000000000002,0.15000000000000002,0.27895480225988484,893.6067959977495,900.0,900.0,889.5762711864406
0.20000000000000018,0.1,1.6511904761904759,0.25,0.25,0.3618421052631554,893.5718853769523,900.0,900.0,889.2105263157894
0.20000000000000018,0.2,1.6934426229508197,0.5000000000000001,0.5,0.6102941176470568,893.3763781523253,900.0,900.0,887.9411764705882
0.20000000000000018,0.30000000000000004,1.7545454545454549,0.75,0.75,0.8583333333333316,893.0226938993458,900.0,900.0,886.3333333333334
0.20000000000000018,0.4,1.8305164319248826,1.0,1.0,1.1057692307692293,892.4589525321022,900.0,900.0,884.2307692307692
0.20000000000000018,0.5,1.9184210526315795,1.25,1.25,1.3522727272727257,891.5847689582998,900.0,900.0,881.3636363636363
0.20000000000000018,0.6000000000000001,3.918320610687024,1.5,1.5,2.8125000000000013,890.1956480960421,900.0,900.0,870.7142857142857
0.20000000000000018,0.7000000000000001,4.683720930232558,5.0,5.0,3.6171875000000018,890.1956480960416,900.0,900.0,874.3749999999999
0.20000000000000018,0.8,4.880046403712297,5.0,5.0,4.1875000000000036,892.458952532102,900.0,900.0,877.2222222222222
0.20000000000000018,0.9,4.9697722567287785,5.0,5.0,4.593750000000007,893.3763781523253,900.0,900.0,879.5
0.20000000000000018,1.0,5.0,5.0,5.0,5.00000000000001,893.6067959977495,900.0,900.0,889.5762711864406
0.20000000000000018,1.1,5.030227743271221,5.0,5.0,5.406250000000008,893.3763781523255,900.0,900.0,879.5
0.20000000000000018,1.2000000000000002,5.119953596287702,5.0,5.0,5.812500000000007,892.458952532102,900.0,900.0,877.2222222222221
0.20000000000000018,1.3,5.316279069767444,5.0,5.0,6.382812500000004,890.1956480960421,900.0,900.0,874.375
0.20000000000000018,1.4000000000000001,6.08167938931298,8.5,8.5,7.187500000000004,890.1956480960416,900.0,900.0,870.7142857142856
0.20000000000000018,1.5,8.081578947368422,8.750000000000002,8.75,8.647727272727279,891.5847689582998,900.0,900.0,881.3636363636363
0.20000000000000018,1.6,8.169483568075112,9.0,9.0,8.894230769230775,892.458952532102,900.0,900.0,884.2307692307692
0.20000000000000018,1.7000000000000002,8.245454545454548,9.25,9.25,9.141666666666673,893.0226938993458,900.0,900.0,886.3333333333333
0.20000000000000018,1.8,8.30655737704918,9.500000000000002,9.5,9.38970588235295,893.3763781523253,900.0,900.0,887.9411764705882
0.20000000000000018,1.9000000000000001,8.348809523809527,9.750000000000002,9.75,9.638157894736851,893.5718853769523,900.0,900.0,889.2105263157895
0.20000000000000018,2.0,8.35769129634499,9.85,9.850000000000001,9.721045197740121,893.6067959977495,900.0,900.0,889.5762711864406
0.2999999999999998,0.0,1.6511904761904759,0.25,0.25,0.40865384615384365,890.3156234837458,900.0,900.0,884.0384615384615
0.2999999999999998,0.1,1.6511904761904759,0.25,0.25,0.40865384615384365,890.3156234837458,900.0,900.0,884.0384615384615
0.2999999999999998,0.2,1.6934426229508197,0.5000000000000001,0.5,0.6553571428571408,890.0252373813094,900.0,900.0,882.2142857142857
0.2999999999999998,0.30000000000000004,1.7545454545454549,0.75,0.75,0.901209677419353,889.5005260389269,900.0,900.0,879.9193548387098
0.2999999999999998,0.4,1.8305164319248826,1.0,1.0,1.145833333333332,888.6658148779103,900.0,900.0,876.9444444444446
0.2999999999999998,0.5,1.9184210526315795,1.25,1.25,1.3885869565217377,887.3753953194181,900.0,900.0,872.9347826086957
0.2999999999999998,0.6000000000000001,3.918320610687024,1.5,1.5,2.8645833333333344,885.3346803820721,900.0,900.0,858.5000000000001
0.2999999999999998,0.7000000000000001,4.683720930232558,5.0,5.0,3.6158088235294144,885.3346803820716,900.0,900.0,863.3823529411765
0.2999999999999998,0.8,4.880046403712297,5.0,5.0,4.156250000000004,888.6658148779103,900.0,900.0,867.2368421052633
0.2999999999999998,0.9,4.9697722567287785,5.0,5.0,4.54613095238096,890.0252373813094,900.0,900.0,870.357142857143
0.2999999999999998,1.0,5.0,5.000000000000001,5.0,5.000000000000009,890.3156234837458,900.0,900.0,884.0384615384615
0.2999999999999998,1.1,5.030227743271221,5.0,5.0,5.453869047619055,890.0252373813094,900.0,900.0,870.357142857143
0.2999999999999998,1.2000000000000002,5.119953596287702,5.0,5.0,5.843750000000006,888.6658148779101,900.0,900.0,867.2368421052631
0.2999999999999998,1.3,5.316279069767444,5.0,5.0,6.384191176470592,885.3346803820721,900.0,900.0,863.3823529411766
0.2999999999999998,1.4000000000000001,6.08167938931298,8.5,8.5,7.135416666666671,885.3346803820716,900.0,900.0,858.5000000000001
0.2999999999999998,1.5,8.081578947368422,8.750000000000002,8.75,8.611413043478265,887.3753953194181,900.0,900.0,872.9347826086957
0.2999999999999998,1.6,8.169483568075112,9.0,9.0,8.854166666666673,888.6658148779103,900.0,900.0,876.9444444444446
0.2999999999999998,1.7000000000000002,8.245454545454548,9.25,9.25,9.098790322580651,889.5005260389269,900.0,900.0,879.9193548387096
0.2999999999999998,1.8,8.30655737704918,9.500000000000002,9.5,9.344642857142867,890.0252373813094,900.0,900.0,882.2142857142857
0.2999999999999998,1.9000000000000001,8.348809523809527,9.750000000000002,9.75,9.591346153846164,890.3156234837458,900.0,900.0,884.0384615384615
0.2999999999999998,2.0,8.348809523809527,9.750000000000002,9.75,9.591346153846164,890.3156234837458,900.0,900.0,884.0384615384615
0.40000000000000036,0.0,1.662966915688367,0.3,0.30000000000000004,0.5316091954022972,886.9472914792444,900.0,900.0,878.2758620689655
0.40000000000000036,0.1,1.662966915688367,0.3,0.30000000000000004,0.5316091954022972,886.9472914792444,900.0,900.0,878.2758620689655
0.40000000000000036,0.2,1.6934426229508197,0.5000000000000001,0.5,0.6944444444444426,886.6616596897317,900.0,900.0,876.6666666666665
0.40000000000000036,0.30000000000000004,1.7545454545454549,0.75,0.75,0.9374999999999983,885.970732970733,900.0,900.0,873.75
0.40000000000000036,0.4,1.8305164319248826,1.0,1.0,1.1785714285714275,884.873778274225,900.0,900.0,869.9999999999999
0.40000000000000036,0.5,1.9184210526315795,1.25,1.25,1.4166666666666654,883.1831729276623,900.0,900.0,864.9999999999999
0.40000000000000036,0.6000000000000001,3.918320610687024,1.5,1.5,2.906250000000001,880.522473930241,900.0,900.0,847.5
0.40000000000000036,0.7000000000000001,4.683720930232558,5.0,5.0,3.611111111111113,880.5224739302406,900.0,900.0,853.3333333333331
0.40000000000000036,0.8,4.880046403712297,5.0,5.0,4.1250000000000036,884.8737782742252,900.0,900.0,858.0
0.40000000000000036,0.9,4.9697722567287785,5.0,5.0,4.500000000000006,886.6616596897317,900.0,900.0,861.8181818181818
0.40000000000000036,1.0,4.999999999999999,5.000000000000001,5.0,5.000000000000009,886.9472914792444,900.0,900.0,878.2758620689655
0.40000000000000036,1.1,5.030227743271221,5.0,5.0,5.500000000000008,886.6616596897317,900.0,900.0,861.8181818181818
0.40000000000000036,1.2000000000000002,5.119953596287702,5.0,5.0,5.875000000000007,884.8737782742251,900.0,900.0,857.9999999999998
0.40000000000000036,1.3,5.316279069767444,5.0,5.0,6.388888888888894,880.522473930241,900.0,900.0,853.3333333333333
0.40000000000000036,1.4000000000000001,6.08167938931298,8.5,8.5,7.093750000000005,880.5224739302406,900.0,900.0,847.5
0.40000000000000036,1.5,8.081578947368422,8.750000000000002,8.75,8.58333333333334,883.1831729276623,900.0,900.0,864.9999999999999
0.40000000000000036,1.6,8.169483568075112,9.0,9.0,8.821428571428578,884.8737782742252,900.0,900.0,870.0000000000001
0.40000000000000036,1.7000000000000002,8.245454545454548,9.25,9.25,9.062500000000007,885.9707329707329,900.0,900.0,873.75
0.40000000000000036,1.8,8.30655737704918,9.500000000000002,9.5,9.305555555555564,886.6616596897317,900.0,900.0,876.6666666666665
0.40000000000000036,1.9000000000000001,8.337033084311631,9.700000000000001,9.7,9.468390804597707,886.9472914792444,900.0,900.0,878.2758620689655
0.40000000000000036,2.0,8.337033084311631,9.700000000000001,9.7,9.468390804597707,886.9472914792444,900.0,900.0,878.2758620689655
0.5,0.0,1.6771035598705502,0.4000000000000001,0.4,0.6476449275362297,883.4910221270408,900.0,900.0,872.2826086956521
0.5,0.1,1.6771035598705502,0.4000000000000001,0.4,0.6476449275362297,883.4910221270408,900.0,900.0,872.2826086956521
0.5,0.2,1.6934426229508197,0.5000000000000001,0.5,0.7280405405405385,883.2953305033353,900.0,900.0,871.2837837837837
0.5,0.30000000000000004,1.7545454545454549,0.75,0.75,0.9678030303030286,882.4435946462715,900.0,900.0,867.8030303030304
0.5,0.4,1.8305164319248826,1.0,1.0,1.2047413793103434,881.0940288263555,900.0,900.0,863.3620689655173
0.5,0.5,1.9184210526315795,1.25,1.25,1.4374999999999987,879.020563594821,900.0,900.0,857.5
0.5,0.6000000000000001,3.918320610687024,1.5,1.5,2.939338235294119,875.7730870712401,900.0,900.0,837.5
0.5,0.7000000000000001,4.683720930232558,5.0,5.0,3.6036184210526336,875.77308707124,900.0,900.0,844.078947368421
0.5,0.8,4.880046403712297,5.0,5.0,4.0937500000000036,881.0940288263557,900.0,900.0,849.4047619047619
0.5,0.9,4.9697722567287785,5.0,5.0,4.511111111111116,883.2953305033353,900.0,900.0,857.7222222222222
0.5,1.0,5.0,5.0,5.0,5.000000000000007,883.4910221270408,900.0,900.0,872.2826086956521
0.5,1.1,5.030227743271221,5.0,5.0,5.488888888888897,883.2953305033353,900.0,900.0,857.7222222222222
0.5,1.2000000000000002,5.119953596287702,5.0,5.0,5.906250000000005,881.0940288263555,900.0,900.0,849.4047619047618
0.5,1.3,5.316279069767444,5.0,5.0,6.396381578947372,875.7730870712401,900.0,900.0,844.078947368421
0.5,1.4000000000000001,6.08167938931298,8.5,8.5,7.060661764705886,875.77308707124,900.0,900.0,837.5
0.5,1.5,8.081578947368422,8.750000000000002,8.75,8.562500000000004,879.020563594821,900.0,900.0,857.5
0.5,1.6,8.169483568075112,9.0,9.0,8.79525862068966,881.0940288263557,900.0,900.0,863.3620689655173
0.5,1.7000000000000002,8.245454545454548,9.25,9.25,9.032196969696976,882.4435946462714,900.0,900.0,867.8030303030303
0.5,1.8,8.30655737704918,9.500000000000002,9.5,9.271959459459469,883.2953305033353,900.0,900.0,871.2837837837837
0.5,1.9000000000000001,8.322896440129453,9.600000000000001,9.600000000000001,9.352355072463777,883.4910221270408,900.0,900.0,872.2826086956521
0.5,2.0,8.322896440129453,9.600000000000001,9.600000000000001,9.352355072463777,883.4910221270408,900.0,900.0,872.2826086956521
0.6000000000000005,0.0,1.6934426229508197,0.5000000000000001,0.5,0.7565789473684199,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,0.1,1.6934426229508197,0.5000000000000001,0.5,0.7565789473684199,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,0.2,1.6934426229508197,0.5000000000000001,0.5,0.7565789473684199,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,0.30000000000000004,1.7545454545454549,0.75,0.75,0.9926470588235278,878.9287595635269,900.0,900.0,862.0588235294118
0.6000000000000005,0.4,1.8305164319248826,1.0,1.0,1.224999999999999,877.3369755834344,900.0,900.0,857.0
0.6000000000000005,0.5,1.9184210526315795,1.25,1.25,1.4519230769230758,874.8989989541311,900.0,900.0,850.3846153846154
0.6000000000000005,0.6000000000000001,3.918320610687024,1.5,1.5,2.9652777777777786,871.0990882504731,900.0,900.0,828.3333333333334
0.6000000000000005,0.7000000000000001,4.683720930232558,5.0,5.0,3.5937500000000013,871.0990882504727,900.0,900.0,835.4999999999999
0.6000000000000005,0.8,4.880046403712297,5.0,5.0,4.0625000000000036,877.3369755834345,900.0,900.0,841.3636363636365
0.6000000000000005,0.9,4.969772256728778,5.0,5.0,4.5217391304347885,879.9353875552371,900.0,900.0,853.6956521739131
0.6000000000000005,1.0,4.999999999999999,5.0,5.0,5.000000000000008,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,1.1,5.030227743271221,5.0,5.0,5.478260869565225,879.9353875552371,900.0,900.0,853.695652173913
0.6000000000000005,1.2000000000000002,5.119953596287702,5.0,5.0,5.937500000000006,877.3369755834344,900.0,900.0,841.3636363636363
0.6000000000000005,1.3,5.316279069767444,5.0,5.0,6.4062500000000036,871.0990882504731,900.0,900.0,835.5
0.6000000000000005,1.4000000000000001,6.08167938931298,8.5,8.5,7.034722222222226,871.0990882504727,900.0,900.0,828.3333333333334
0.6000000000000005,1.5,8.081578947368422,8.750000000000002,8.75,8.548076923076927,874.8989989541311,900.0,900.0,850.3846153846154
0.6000000000000005,1.6,8.169483568075112,9.0,9.0,8.775000000000006,877.3369755834345,900.0,900.0,857.0
0.6000000000000005,1.7000000000000002,8.245454545454548,9.25,9.25,9.007352941176476,878.9287595635269,900.0,900.0,862.0588235294117
0.6000000000000005,1.8,8.30655737704918,9.500000000000002,9.5,9.243421052631588,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,1.9000000000000001,8.30655737704918,9.500000000000002,9.5,9.243421052631588,879.9353875552371,900.0,900.0,866.0526315789474
0.6000000000000005,2.0,8.30655737704918,9.500000000000002,9.5,9.243421052631588,879.9353875552371,900.0,900.0,866.0526315789474
0.7000000000000002,0.0,1.7119900083263948,0.5500000000000002,0.55,0.858222713864305,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,0.1,1.7119900083263948,0.5500000000000002,0.55,0.858222713864305,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,0.2,1.7119900083263948,0.5500000000000002,0.55,0.858222713864305,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,0.30000000000000004,1.7545454545454549,0.75,0.75,1.0124999999999984,875.4352331606217,900.0,900.0,856.5
0.7000000000000002,0.4,1.8305164319248826,1.0,1.0,1.2399193548387084,873.612244897959,900.0,900.0,850.8870967741935
0.7000000000000002,0.5,1.9184210526315795,1.25,1.25,1.460648148148147,870.8288895399942,900.0,900.0,843.6111111111111
0.7000000000000002,0.6000000000000001,3.918320610687024,1.5,1.5,2.9851973684210535,866.5116044399597,900.0,900.0,819.8684210526316
0.7000000000000002,0.7000000000000001,4.683720930232558,5.0,5.0,3.5818452380952395,866.5116044399592,900.0,900.0,827.4999999999998
0.7000000000000002,0.8,4.880046403712297,5.0,5.0,4.031250000000004,873.612244897959,900.0,900.0,833.804347826087
0.7000000000000002,0.9,4.9693105381165905,5.0,5.0,4.518248175182488,876.2678775743707,900.0,900.0,848.2664233576643
0.7000000000000002,1.0,5.0,5.0,5.0,5.000000000000007,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,1.1,5.030689461883408,5.0,5.0,5.481751824817525,876.2678775743707,900.0,900.0,848.2664233576643
0.7000000000000002,1.2000000000000002,5.119953596287702,5.0,5.0,5.968750000000006,873.612244897959,900.0,900.0,833.8043478260868
0.7000000000000002,1.3,5.316279069767444,5.0,5.0,6.418154761904766,866.5116044399597,900.0,900.0,827.5
0.7000000000000002,1.4000000000000001,6.08167938931298,8.5,8.5,7.014802631578951,866.5116044399592,900.0,900.0,819.8684210526314
0.7000000000000002,1.5,8.081578947368422,8.750000000000002,8.75,8.539351851851857,870.8288895399942,900.0,900.0,843.6111111111111
0.7000000000000002,1.6,8.169483568075112,9.0,9.0,8.760080645161295,873.612244897959,900.0,900.0,850.8870967741935
0.7000000000000002,1.7000000000000002,8.245454545454548,9.25,9.25,8.987500000000006,875.4352331606217,900.0,900.0,856.4999999999999
0.7000000000000002,1.8,8.288009991673608,9.450000000000001,9.45,9.141777286135701,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,1.9000000000000001,8.288009991673608,9.450000000000001,9.45,9.141777286135701,876.2678775743707,900.0,900.0,859.5796460176991
0.7000000000000002,2.0,8.288009991673608,9.450000000000001,9.45,9.141777286135701,876.2678775743707,900.0,900.0,859.5796460176991
0.8000000000000007,0.0,1.7323911814584512,0.6500000000000001,0.65,0.9523809523809512,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,0.1,1.7323911814584512,0.6500000000000001,0.65,0.9523809523809512,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,0.2,1.7323911814584512,0.6500000000000001,0.65,0.9523809523809512,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,0.30000000000000004,1.7545454545454549,0.75,0.75,1.0277777777777761,871.9713731198449,900.0,900.0,851.1111111111111
0.8000000000000007,0.4,1.8305164319248826,1.0,1.0,1.249999999999999,869.9286829776156,900.0,900.0,845.0
0.8000000000000007,0.5,1.9184210526315795,1.25,1.25,1.464285714285713,866.819643882826,900.0,900.0,837.1428571428571
0.8000000000000007,0.6000000000000001,3.918320610687024,1.5,1.5,3.0000000000000013,862.0203813280735,900.0,900.0,812.0
0.8000000000000007,0.7000000000000001,4.683720930232558,5.0,5.0,3.56818181818182,862.0203813280735,900.0,900.0,819.9999999999998
0.8000000000000007,0.8,4.880046403712297,5.0,5.0,4.0000000000000036,869.928682977616,900.0,900.0,826.6666666666667
0.8000000000000007,0.9,4.968763371844244,5.0,5.0,4.5147058823529465,872.475739720153,900.0,900.0,842.6470588235293
0.8000000000000007,1.0,4.999999999999999,5.0,5.0,5.000000000000006,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,1.1,5.031236628155755,5.0,5.0,5.485294117647065,872.475739720153,900.0,900.0,842.6470588235295
0.8000000000000007,1.2000000000000002,5.119953596287702,5.0,5.0,6.000000000000006,869.928682977616,900.0,900.0,826.6666666666665
0.8000000000000007,1.3,5.316279069767444,5.0,5.0,6.431818181818186,862.0203813280735,900.0,900.0,820.0
0.8000000000000007,1.4000000000000001,6.08167938931298,8.5,8.5,7.000000000000005,862.0203813280735,900.0,900.0,812.0
0.8000000000000007,1.5,8.081578947368422,8.750000000000002,8.75,8.53571428571429,866.819643882826,900.0,900.0,837.1428571428571
0.8000000000000007,1.6,8.169483568075112,9.0,9.0,8.750000000000005,869.928682977616,900.0,900.0,845.0
0.8000000000000007,1.7000000000000002,8.245454545454548,9.25,9.25,8.972222222222229,871.9713731198448,900.0,900.0,851.111111111111
0.8000000000000007,1.8,8.267608818541547,9.35,9.350000000000001,9.047619047619055,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,1.9000000000000001,8.267608818541547,9.35,9.350000000000001,9.047619047619055,872.475739720153,900.0,900.0,852.8571428571428
0.8000000000000007,2.0,8.267608818541547,9.35,9.350000000000001,9.047619047619055,872.475739720153,900.0,900.0,852.8571428571428
0.9000000000000004,0.0,1.7545454545454546,0.75,0.75,1.0388513513513502,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,0.1,1.7545454545454546,0.75,0.75,1.0388513513513502,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,0.2,1.7545454545454546,0.75,0.75,1.0388513513513502,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,0.30000000000000004,1.7545454545454546,0.75,0.75,1.0388513513513502,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,0.4,1.8305164319248826,1.0,1.0,1.255681818181817,866.2943656573399,900.0,900.0,839.3181818181818
0.9000000000000004,0.5,1.9184210526315795,1.25,1.25,1.463362068965516,862.8796960742931,900.0,900.0,830.9482758620688
0.9000000000000004,0.6000000000000001,3.918320610687024,1.5,1.5,2.9618902439024404,857.6338525774852,900.0,900.0,808.2317073170731
0.9000000000000004,0.7000000000000001,4.683720930232558,5.0,5.0,3.552989130434784,857.633852577485,900.0,900.0,812.9347826086954
0.9000000000000004,0.8,4.880046403712297,5.0,5.0,4.0204081632653095,866.29436565734,900.0,900.0,823.2142857142859
0.9000000000000004,0.9,4.968122270742358,5.000000000000001,5.0,4.511111111111116,868.5448909025872,900.0,900.0,836.8333333333334
0.9000000000000004,1.0,4.999999999999999,5.000000000000001,5.0,5.000000000000006,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,1.1,5.031877729257641,5.000000000000001,5.0,5.488888888888896,868.5448909025872,900.0,900.0,836.8333333333334
0.9000000000000004,1.2000000000000002,5.119953596287702,5.0,5.0,5.9795918367347,866.29436565734,900.0,900.0,823.2142857142857
0.9000000000000004,1.3,5.316279069767444,5.0,5.0,6.447010869565221,857.6338525774852,900.0,900.0,812.9347826086955
0.9000000000000004,1.4000000000000001,6.08167938931298,8.5,8.5,7.038109756097565,857.633852577485,900.0,900.0,808.2317073170732
0.9000000000000004,1.5,8.081578947368422,8.750000000000002,8.75,8.536637931034488,862.8796960742931,900.0,900.0,830.9482758620688
0.9000000000000004,1.6,8.169483568075112,9.0,9.0,8.744318181818187,866.29436565734,900.0,900.0,839.3181818181819
0.9000000000000004,1.7000000000000002,8.245454545454546,9.25,9.25,8.961148648648654,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,1.8,8.245454545454546,9.25,9.25,8.961148648648654,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,1.9000000000000001,8.245454545454546,9.25,9.25,8.961148648648654,868.5448909025872,900.0,900.0,845.8783783783784
0.9000000000000004,2.0,8.245454545454546,9.25,9.25,8.961148648648654,868.5448909025872,900.0,900.0,845.8783783783784
1.0,0.0,1.778391959798995,0.7999999999999999,0.8,1.1174242424242409,864.4594034631964,900.0,900.0,838.6363636363636
1.0,0.1,1.778391959798995,0.7999999999999999,0.8,1.1174242424242409,864.4594034631964,900.0,900.0,838.6363636363636
1.0,0.2,1.778391959798995,0.7999999999999999,0.8,1.1174242424242409,864.4594034631964,900.0,900.0,838.6363636363636
1.0,0.30000000000000004,1.778391959798995,0.7999999999999999,0.8,1.1174242424242409,864.4594034631964,900.0,900.0,838.6363636363636
1.0,0.4,1.8305164319248826,1.0,1.0,1.2573529411764695,862.7166144200627,900.0,900.0,833.8235294117648
1.0,0.5,1.9184210526315795,1.25,1.25,1.4583333333333321,859.0165403170228,900.0,900.0,825.0
1.0,0.6000000000000001,3.918320610687024,1.5,1.5,2.9226190476190492,853.3592156862746,900.0,900.0,804.5238095238095
1.0,0.7000000000000001,4.683720930232558,5.0,5.0,3.5364583333333353,853.3592156862744,900.0,900.0,806.2499999999999
1.0,0.8,4.880046403712297,5.0,5.0,4.040000000000004,862.7166144200628,900.0,900.0,819.8
1.0,0.9,4.967367009387572,5.0,5.0,4.507462686567169,864.4594034631964,900.0,900.0,830.820895522388
1.0,1.0,5.0,5.0,5.0,5.000000000000005,864.4594034631964,900.0,900.0,838.6363636363636
1.0,1.1,5.032632990612427,5.0,5.0,5.492537313432843,864.4594034631964,900.0,900.0,830.8208955223882
1.0,1.2000000000000002,5.119953596287702,5.0,5.0,5.960000000000006,862.7166144200627,900.0,900.0,819.8
1.0,1.3,5.316279069767444,5.0,5.0,6.463541666666671,853.3592156862746,900.0,900.0,806.25
1.0,1.4000000000000001,6.08167938931298,8.5,8.5,7.077380952380957,853.3592156862744,900.0,900.0,804.5238095238096
1.0,1.5,8.081578947368422,8.750000000000002,8.75,8.541666666666671,859.0165403170228,900.0,900.0,825.0
1.0,1.6,8.169483568075112,9.0,9.0,8.742647058823534,862.7166144200628,900.0,900.0,833.8235294117648
1.0,1.7000000000000002,8.221608040201003,9.200000000000001,9.2,8.882575757575765,864.4594034631964,900.0,900.0,838.6363636363636
1.0,1.8,8.221608040201003,9.200000000000001,9.2,8.882575757575765,864.4594034631964,900.0,900.0,838.6363636363636
1.0,1.9000000000000001,8.221608040201003,9.200000000000001,9.2,8.882575757575765,864.4594034631964,900.0,900.0,838.6363636363636
1.0,2.0,8.221608040201003,9.200000000000001,9.2,8.882575757575765,864.4594034631964,900.0,900.0,838.6363636363636
1.1000000000000005,0.0,1.8037351958700276,0.9,0.9,1.1878822629969408,860.2689915219638,900.0,900.0,831.1238532110092
1.1000000000000005,0.1,1.8037351958700276,0.9,0.9,1.1878822629969408,860.2689915219638,900.0,900.0,831.1238532110092
1.1000000000000005,0.2,1.8037351958700276,0.9,0.9,1.1878822629969408,860.2689915219638,900.0,900.0,831.1238532110092
1.1000000000000005,0.30000000000000004,1.8037351958700276,0.9,0.9,1.1878822629969408,860.2689915219638,900.0,900.0,831.1238532110092
1.1000000000000005,0.4,1.8305164319248826,1.0,1.0,1.2553571428571417,859.269235504124,900.0,900.0,828.5
1.1000000000000005,0.5,1.9184210526315795,1.25,1.25,1.4495967741935472,855.3078481696609,900.0,900.0,819.2741935483871
1.1000000000000005,0.6000000000000001,3.918320610687024,1.5,1.5,2.882267441860466,849.2785528131227,900.0,900.0,800.8720930232558
1.1000000000000005,0.7000000000000001,4.683720930232558,5.0,5.0,3.5187500000000016,849.2785528131225,900.0,900.0,799.8999999999999
1.1000000000000005,0.8,4.880046403712297,5.0,5.0,4.058823529411768,859.269235504124,900.0,900.0,816.421568627451
1.1000000000000005,0.9,4.966493268053855,5.0,5.0,4.5037593984962445,860.2689915219638,900.0,900.0,824.6052631578947
1.1000000000000005,1.0,4.999999999999999,5.0,5.0,5.000000000000005,860.2689915219638,900.0,900.0,831.1238532110092
1.1000000000000005,1.1,5.033506731946143,5.0,5.0,5.496240601503765,860.2689915219638,900.0,900.0,824.6052631578948
1.1000000000000005,1.2000000000000002,5.119953596287702,5.0,5.0,5.941176470588241,859.269235504124,900.0,900.0,816.4215686274509
1.1000000000000005,1.3,5.316279069767444,5.0,5.0,6.481250000000005,849.2785528131227,900.0,900.0,799.9000000000001
1.1000000000000005,1.4000000000000001,6.08167938931298,8.5,8.5,7.11773255813954,849.2785528131225,900.0,900.0,800.8720930232558
1.1000000000000005,1.5,8.081578947368422,8.750000000000002,8.75,8.550403225806456,855.3078481696609,900.0,900.0,819.2741935483871
1.1000000000000005,1.6,8.169483568075112,9.0,9.0,8.744642857142862,859.269235504124,900.0,900.0,828.5
1.1000000000000005,1.7000000000000002,8.196264804129974,9.1,9.100000000000001,8.812117737003064,860.2689915219638,900.0,900.0,831.1238532110092
