x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA,,,x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA,,Z_COG差,W_COG差,,z_MoM差,w_MoM差,,z_ModMoM差,w_ModMoM差,,Z_CA,W_CA
2.1,1.8,8.104587156,807.6929071,8.85,647.45,8.85,647.45,8.631818182,739.2681818,,,2.1,1.8,8.104587156,8.85,8.85,8.607954545,807.3989234,647.5,647.5,739.3181818,,0,0,,0,-0.05,,0,-0.05,,2.39E-02,-0.050000018
2.1,1.9,8.104587156,807.6929071,8.85,647.45,8.85,647.45,8.631818182,739.2681818,,,2.1,1.9,8.104587156,8.85,8.85,8.607954545,807.3989234,647.5,647.5,739.3181818,,0,0,,0,-0.05,,0,-0.05,,2.39E-02,-0.050000018
2.1,2,8.104587156,807.6929071,8.85,647.45,8.85,647.45,8.631818182,739.2681818,,,2.1,2,8.104587156,8.85,8.85,8.607954545,807.3989234,647.5,647.5,739.3181818,,0,0,,0,-0.05,,0,-0.05,,2.39E-02,-0.050000018
2.2,0,1.873082632,799.8316392,1.1,644.95,1.1,644.95,1.328571429,728.2316327,,,2.2,0,1.873082632,1.1,1.1,1.356292517,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,-2.77E-02,-0.033673422
2.2,0.1,1.873082632,799.8316392,1.1,644.95,1.1,644.95,1.328571429,728.2316327,,,2.2,0.1,1.873082632,1.1,1.1,1.356292517,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,-2.77E-02,-0.033673422
2.2,0.2,1.873082632,799.8316392,1.1,644.95,1.1,644.95,1.328571429,728.2316327,,,2.2,0.2,1.873082632,1.1,1.1,1.356292517,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,-2.77E-02,-0.033673422
2.2,0.3,1.873082632,799.8316392,1.1,644.95,1.1,644.95,1.328571429,728.2316327,,,2.2,0.3,1.873082632,1.1,1.1,1.356292517,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,-2.77E-02,-0.033673422
2.2,0.4,1.873082632,799.8316392,1.1,644.95,1.1,644.95,1.328571429,728.2316327,,,2.2,0.4,1.873082632,1.1,1.1,1.356292517,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,-2.77E-02,-0.033673422
2.2,0.5,1.918421053,804.5026675,1.25,649.95,1.25,649.95,1.441304348,736.923913,,,2.2,0.5,1.918421053,1.25,1.25,1.452898551,804.2049701,650,650,736.9565217,,0,0,,0,-0.05,,0,-0.05,,-1.16E-02,-0.032608739
2.2,0.6,3.918320611,815.9213584,1.5,659.95,1.5,659.95,2.8875,768.7125,,,2.2,0.6,3.918320611,1.5,1.5,2.895833333,815.6506255,660,660,768.75,,0,0,,0,-0.05,,0,-0.05,,-8.33E-03,-0.0375
2.2,0.7,4.68372093,815.9213584,5,659.95,5,659.95,3.517567568,766.1878378,,,2.2,0.7,4.68372093,5,5,3.524774775,815.6506255,660,660,766.2162162,,0,0,,0,-0.05,,0,-0.05,,-7.21E-03,-0.028378416
2.2,0.8,4.873810105,799.8316392,5,644.95,5,644.95,4.01369863,748.5226027,,,2.2,0.8,4.873810105,5,5,4.01369863,799.5212073,645,645,748.5616438,,0,0,,0,-0.05,,0,-0.05,,-1.37E-10,-0.039041136
2.2,0.9,4.963654469,799.8316392,5,644.95,5,644.95,4.459016393,741.3565574,,,2.2,0.9,4.963654469,5,5,4.459016393,799.5212073,645,645,741.3934426,,0,0,,0,-0.05,,0,-0.05,,-4.43E-10,-0.036885223
2.2,1,5,799.8316392,5,644.95,5,644.95,5,728.2316327,,,2.2,1,5,5,5,5,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.033673422
2.2,1.1,5.036345531,799.8316392,5,644.95,5,644.95,5.540983607,741.3565574,,,2.2,1.1,5.036345531,5,5,5.540983607,799.5212073,645,645,741.3934426,,0,0,,0,-0.05,,0,-0.05,,4.43E-10,-0.036885223
2.2,1.2,5.126189895,799.8316392,5,644.95,5,644.95,5.98630137,748.5226027,,,2.2,1.2,5.126189895,5,5,5.98630137,799.5212073,645,645,748.5616438,,0,0,,0,-0.05,,0,-0.05,,1.37E-10,-0.039041136
2.2,1.3,5.31627907,815.9213584,5,659.95,5,659.95,6.482432432,766.1878378,,,2.2,1.3,5.31627907,5,5,6.475225225,815.6506255,660,660,766.2162162,,0,0,,0,-0.05,,0,-0.05,,7.21E-03,-0.028378416
2.2,1.4,6.081679389,815.9213584,8.5,659.95,8.5,659.95,7.1125,768.7125,,,2.2,1.4,6.081679389,8.5,8.5,7.104166667,815.6506255,660,660,768.75,,-1.07E-14,0,,0,-0.05,,0,-0.05,,8.33E-03,-0.0375
2.2,1.5,8.081578947,804.5026675,8.75,649.95,8.75,649.95,8.558695652,736.923913,,,2.2,1.5,8.081578947,8.75,8.75,8.547101449,804.2049701,650,650,736.9565217,,0,0,,0,-0.05,,0,-0.05,,1.16E-02,-0.032608739
2.2,1.6,8.126917368,799.8316392,8.9,644.95,8.9,644.95,8.671428571,728.2316327,,,2.2,1.6,8.126917368,8.9,8.9,8.643707483,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,2.77E-02,-0.033673422
2.2,1.7,8.126917368,799.8316392,8.9,644.95,8.9,644.95,8.671428571,728.2316327,,,2.2,1.7,8.126917368,8.9,8.9,8.643707483,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,2.77E-02,-0.033673422
2.2,1.8,8.126917368,799.8316392,8.9,644.95,8.9,644.95,8.671428571,728.2316327,,,2.2,1.8,8.126917368,8.9,8.9,8.643707483,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,2.77E-02,-0.033673422
2.2,1.9,8.126917368,799.8316392,8.9,644.95,8.9,644.95,8.671428571,728.2316327,,,2.2,1.9,8.126917368,8.9,8.9,8.643707483,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,2.77E-02,-0.033673422
2.2,2,8.126917368,799.8316392,8.9,644.95,8.9,644.95,8.671428571,728.2316327,,,2.2,2,8.126917368,8.9,8.9,8.643707483,799.5212073,645,645,728.2653061,,0,0,,0,-0.05,,0,-0.05,,2.77E-02,-0.033673422
2.3,0,1.851444391,790.9737187,1.05,642.45,1.05,642.45,1.295360825,716.7943299,,,2.3,0,1.851444391,1.05,1.05,1.309063574,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,-1.37E-02,-0.035567007
2.3,0.1,1.851444391,790.9737187,1.05,642.45,1.05,642.45,1.295360825,716.7943299,,,2.3,0.1,1.851444391,1.05,1.05,1.309063574,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,-1.37E-02,-0.035567007
2.3,0.2,1.851444391,790.9737187,1.05,642.45,1.05,642.45,1.295360825,716.7943299,,,2.3,0.2,1.851444391,1.05,1.05,1.309063574,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,-1.37E-02,-0.035567007
2.3,0.3,1.851444391,790.9737187,1.05,642.45,1.05,642.45,1.295360825,716.7943299,,,2.3,0.3,1.851444391,1.05,1.05,1.309063574,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,-1.37E-02,-0.035567007
2.3,0.4,1.851444391,790.9737187,1.05,642.45,1.05,642.45,1.295360825,716.7943299,,,2.3,0.4,1.851444391,1.05,1.05,1.309063574,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,-1.37E-02,-0.035567007
2.3,0.5,1.918421053,797.8968971,1.25,649.95,1.25,649.95,1.456818182,729.5113636,,,2.3,0.5,1.918421053,1.25,1.25,1.462121212,797.5886403,650,650,729.5454545,,0,0,,0,-0.05,,0,-0.05,,-5.30E-03,-0.034090945
2.3,0.6,3.918320611,809.6204372,1.5,659.95,1.5,659.95,2.94516129,764.4774194,,,2.3,0.6,3.918320611,1.5,1.5,2.948924731,809.3375559,660,660,764.516129,,0,1.02E-12,,0,-0.05,,0,-0.05,,-3.76E-03,-0.038709632
2.3,0.7,4.68372093,809.6204372,5,659.95,5,659.95,3.544285714,758.5414286,,,2.3,0.7,4.68372093,5,5,3.547619048,809.3375559,660,660,758.5714286,,0,1.02E-12,,0,-0.05,,0,-0.05,,-3.33E-03,-0.029999971
2.3,0.8,4.877094972,790.9737187,5,642.45,5,642.45,4.006896552,741.0113793,,,2.3,0.8,4.877094972,5,5,4.006896552,790.6473969,642.5,642.5,741.0517241,,0,0,,0,-0.05,,0,-0.05,,2.76E-10,-0.040344838
2.3,0.9,4.964618926,790.9737187,5,642.45,5,642.45,4.454545455,732.296281,,,2.3,0.9,4.964618926,5,5,4.454545455,790.6473969,642.5,642.5,732.3347107,,0,0,,0,-0.05,,0,-0.05,,4.55E-10,-0.038429744
2.3,1,5,790.9737187,5,642.45,5,642.45,5,716.7943299,,,2.3,1,5,5,5,5,790.6473969,642.5,642.5,716.8298969,,-9.77E-15,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.035567007
2.3,1.1,5.035381074,790.9737187,5,642.45,5,642.45,5.545454545,732.296281,,,2.3,1.1,5.035381074,5,5,5.545454545,790.6473969,642.5,642.5,732.3347107,,0,0,,0,-0.05,,0,-0.05,,-4.55E-10,-0.038429744
2.3,1.2,5.122905028,790.9737187,5,642.45,5,642.45,5.993103448,741.0113793,,,2.3,1.2,5.122905028,5,5,5.993103448,790.6473969,642.5,642.5,741.0517241,,0,0,,0,-0.05,,0,-0.05,,-2.76E-10,-0.040344838
2.3,1.3,5.31627907,809.6204372,5,659.95,5,659.95,6.455714286,758.5414286,,,2.3,1.3,5.31627907,5,5,6.452380952,809.3375559,660,660,758.5714286,,0,1.02E-12,,0,-0.05,,0,-0.05,,3.33E-03,-0.029999971
2.3,1.4,6.081679389,809.6204372,8.5,659.95,8.5,659.95,7.05483871,764.4774194,,,2.3,1.4,6.081679389,8.5,8.5,7.051075269,809.3375559,660,660,764.516129,,-1.07E-14,1.02E-12,,0,-0.05,,0,-0.05,,3.76E-03,-0.038709632
2.3,1.5,8.081578947,797.8968971,8.75,649.95,8.75,649.95,8.543181818,729.5113636,,,2.3,1.5,8.081578947,8.75,8.75,8.537878788,797.5886403,650,650,729.5454545,,0,0,,0,-0.05,,0,-0.05,,5.30E-03,-0.034090945
2.3,1.6,8.148555609,790.9737187,8.95,642.45,8.95,642.45,8.704639175,716.7943299,,,2.3,1.6,8.148555609,8.95,8.95,8.690936426,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,1.37E-02,-0.035567007
2.3,1.7,8.148555609,790.9737187,8.95,642.45,8.95,642.45,8.704639175,716.7943299,,,2.3,1.7,8.148555609,8.95,8.95,8.690936426,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,1.37E-02,-0.035567007
2.3,1.8,8.148555609,790.9737187,8.95,642.45,8.95,642.45,8.704639175,716.7943299,,,2.3,1.8,8.148555609,8.95,8.95,8.690936426,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,1.37E-02,-0.035567007
2.3,1.9,8.148555609,790.9737187,8.95,642.45,8.95,642.45,8.704639175,716.7943299,,,2.3,1.9,8.148555609,8.95,8.95,8.690936426,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,1.37E-02,-0.035567007
2.3,2,8.148555609,790.9737187,8.95,642.45,8.95,642.45,8.704639175,716.7943299,,,2.3,2,8.148555609,8.95,8.95,8.690936426,790.6473969,642.5,642.5,716.8298969,,0,0,,0,-0.05,,0,-0.05,,1.37E-02,-0.035567007
2.4,0,1.830516432,780.7956606,1,639.95,1,639.95,1.2375,704.95,,,2.4,0,1.830516432,1,1,1.25,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
2.4,0.1,1.830516432,780.7956606,1,639.95,1,639.95,1.2375,704.95,,,2.4,0.1,1.830516432,1,1,1.25,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
2.4,0.2,1.830516432,780.7956606,1,639.95,1,639.95,1.2375,704.95,,,2.4,0.2,1.830516432,1,1,1.25,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
2.4,0.3,1.830516432,780.7956606,1,639.95,1,639.95,1.2375,704.95,,,2.4,0.3,1.830516432,1,1,1.25,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
2.4,0.4,1.830516432,780.7956606,1,639.95,1,639.95,1.2375,704.95,,,2.4,0.4,1.830516432,1,1,1.25,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
2.4,0.5,1.918421053,789.8413812,1.25,649.95,1.25,649.95,1.45,721.3785714,,,2.4,0.5,1.918421053,1.25,1.25,1.464285714,789.5249538,650,650,721.4285714,,0,-1.02E-12,,0,-0.05,,0,-0.05,,-1.43E-02,-0.050000029
2.4,0.6,3.918320611,801.795404,1.5,659.95,1.5,659.95,2.99,759.95,,,2.4,0.6,3.918320611,1.5,1.5,3,801.5024155,660,660,760,,0,0,,0,-0.05,,0,-0.05,,-1.00E-02,-0.05
2.4,0.7,4.68372093,801.795404,5,659.95,5,659.95,3.559090909,749.95,,,2.4,0.7,4.68372093,5,5,3.568181818,801.5024155,660,660,750,,0,9.09E-13,,0,-0.05,,0,-0.05,,-9.09E-03,-0.05
2.4,0.8,4.880046404,780.7956606,5,639.95,5,639.95,4,733.2833333,,,2.4,0.8,4.880046404,5,5,4,780.4566875,640,640,733.3333333,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.050000033
2.4,0.9,4.965484634,780.7956606,5,639.95,5,639.95,4.45,722.95,,,2.4,0.9,4.965484634,5,5,4.45,780.4566875,640,640,723,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
2.4,1,5,780.7956606,5,639.95,5,639.95,5,704.95,,,2.4,1,5,5,5,5,780.4566875,640,640,705,,9.77E-15,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
2.4,1.1,5.034515366,780.7956606,5,639.95,5,639.95,5.55,722.95,,,2.4,1.1,5.034515366,5,5,5.55,780.4566875,640,640,723,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
2.4,1.2,5.119953596,780.7956606,5,639.95,5,639.95,6,733.2833333,,,2.4,1.2,5.119953596,5,5,6,780.4566875,640,640,733.3333333,,-9.77E-15,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.050000033
2.4,1.3,5.31627907,801.795404,5,659.95,5,659.95,6.440909091,749.95,,,2.4,1.3,5.31627907,5,5,6.431818182,801.5024155,660,660,750,,0,0,,0,-0.05,,0,-0.05,,9.09E-03,-0.05
2.4,1.4,6.081679389,801.795404,8.5,659.95,8.5,659.95,7.01,759.95,,,2.4,1.4,6.081679389,8.5,8.5,7,801.5024155,660,660,760,,-1.07E-14,9.09E-13,,0,-0.05,,0,-0.05,,1.00E-02,-0.05
2.4,1.5,8.081578947,789.8413812,8.75,649.95,8.75,649.95,8.55,721.3785714,,,2.4,1.5,8.081578947,8.75,8.75,8.535714286,789.5249538,650,650,721.4285714,,0,-1.02E-12,,0,-0.05,,0,-0.05,,1.43E-02,-0.050000029
2.4,1.6,8.169483568,780.7956606,9,639.95,9,639.95,8.7625,704.95,,,2.4,1.6,8.169483568,9,9,8.75,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
2.4,1.7,8.169483568,780.7956606,9,639.95,9,639.95,8.7625,704.95,,,2.4,1.7,8.169483568,9,9,8.75,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
2.4,1.8,8.169483568,780.7956606,9,639.95,9,639.95,8.7625,704.95,,,2.4,1.8,8.169483568,9,9,8.75,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
2.4,1.9,8.169483568,780.7956606,9,639.95,9,639.95,8.7625,704.95,,,2.4,1.9,8.169483568,9,9,8.75,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
2.4,2,8.169483568,780.7956606,9,639.95,9,639.95,8.7625,704.95,,,2.4,2,8.169483568,9,9,8.75,780.4566875,640,640,705,,0,0,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
2.5,0,1.810300528,769.022427,0.9,637.45,0.9,637.45,1.142105263,692.7236842,,,2.5,0,1.810300528,0.9,0.9,1.17872807,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.039473695
2.5,0.1,1.810300528,769.022427,0.9,637.45,0.9,637.45,1.142105263,692.7236842,,,2.5,0.1,1.810300528,0.9,0.9,1.17872807,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.039473695
2.5,0.2,1.810300528,769.022427,0.9,637.45,0.9,637.45,1.142105263,692.7236842,,,2.5,0.2,1.810300528,0.9,0.9,1.17872807,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.039473695
2.5,0.3,1.810300528,769.022427,0.9,637.45,0.9,637.45,1.142105263,692.7236842,,,2.5,0.3,1.810300528,0.9,0.9,1.17872807,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,-3.66E-02,-0.039473695
2.5,0.4,1.830516432,770.906991,1,639.95,1,639.95,1.22826087,696.4826087,,,2.5,0.4,1.830516432,1,1,1.235507246,770.5614296,640,640,696.5217391,,0,0,,0,-0.05,,0,-0.05,,-7.25E-03,-0.03913043
2.5,0.5,1.918421053,779.9639872,1.25,649.95,1.25,649.95,1.45,712.4625,,,2.5,0.5,1.918421053,1.25,1.25,1.458333333,779.6387226,650,650,712.5,,0,0,,0,-0.05,,0,-0.05,,-8.33E-03,-0.0375
2.5,0.6,3.918320611,792.0130767,1.5,659.95,1.5,659.95,2.973214286,749.9678571,,,2.5,0.6,3.918320611,1.5,1.5,2.979166667,791.7084063,660,660,750,,0,0,,0,-0.05,,0,-0.05,,-5.95E-03,-0.0321429
2.5,0.7,4.68372093,792.0130767,5,659.95,5,659.95,3.580645161,740.2887097,,,2.5,0.7,4.68372093,5,5,3.586021505,791.7084063,660,660,740.3225806,,0,0,,0,-0.05,,0,-0.05,,-5.38E-03,-0.033870945
2.5,0.8,4.880046404,770.906991,5.05,639.95,5.05,639.95,4.063235294,723.4941176,,,2.5,0.8,4.880046404,5,5,4.041666667,770.5614296,640,640,723.5294118,,0,0,,0.05,-0.05,,0.05,-0.05,,2.16E-02,-0.035294165
2.5,0.9,4.966254478,769.022427,5,637.45,5,637.45,4.445378151,713.3407563,,,2.5,0.9,4.966254478,5,5,4.445378151,768.6715596,637.5,637.5,713.3823529,,0,0,,0,-0.05,,0,-0.05,,-2.61E-10,-0.041596641
2.5,1,5,769.022427,5,637.45,5,637.45,5,692.7236842,,,2.5,1,5,5,5,5,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.039473695
2.5,1.1,5.033745522,769.022427,5,637.45,5,637.45,5.554621849,713.3407563,,,2.5,1.1,5.033745522,5,5,5.554621849,768.6715596,637.5,637.5,713.3823529,,0,0,,0,-0.05,,0,-0.05,,2.61E-10,-0.041596641
2.5,1.2,5.119953596,770.906991,5.05,639.95,5.05,639.95,5.989705882,723.4941176,,,2.5,1.2,5.119953596,5,5,5.958333333,770.5614296,640,640,723.5294118,,0,0,,0.05,-0.05,,0.05,-0.05,,3.14E-02,-0.035294165
2.5,1.3,5.31627907,792.0130767,5,659.95,5,659.95,6.419354839,740.2887097,,,2.5,1.3,5.31627907,5,5,6.413978495,791.7084063,660,660,740.3225806,,0,0,,0,-0.05,,0,-0.05,,5.38E-03,-0.033870945
2.5,1.4,6.081679389,792.0130767,8.5,659.95,8.5,659.95,7.026785714,749.9678571,,,2.5,1.4,6.081679389,8.5,8.5,7.020833333,791.7084063,660,660,750,,-1.07E-14,0,,0,-0.05,,0,-0.05,,5.95E-03,-0.0321429
2.5,1.5,8.081578947,779.9639872,8.75,649.95,8.75,649.95,8.55,712.4625,,,2.5,1.5,8.081578947,8.75,8.75,8.541666667,779.6387226,650,650,712.5,,0,0,,0,-0.05,,0,-0.05,,8.33E-03,-0.0375
2.5,1.6,8.169483568,770.906991,9,639.95,9,639.95,8.77173913,696.4826087,,,2.5,1.6,8.169483568,9,9,8.764492754,770.5614296,640,640,696.5217391,,0,0,,0,-0.05,,0,-0.05,,7.25E-03,-0.03913043
2.5,1.7,8.189699472,769.022427,9.1,637.45,9.1,637.45,8.857894737,692.7236842,,,2.5,1.7,8.189699472,9.1,9.1,8.82127193,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.039473695
2.5,1.8,8.189699472,769.022427,9.1,637.45,9.1,637.45,8.857894737,692.7236842,,,2.5,1.8,8.189699472,9.1,9.1,8.82127193,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.039473695
2.5,1.9,8.189699472,769.022427,9.1,637.45,9.1,637.45,8.857894737,692.7236842,,,2.5,1.9,8.189699472,9.1,9.1,8.82127193,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.039473695
2.5,2,8.189699472,769.022427,9.1,637.45,9.1,637.45,8.857894737,692.7236842,,,2.5,2,8.189699472,9.1,9.1,8.82127193,768.6715596,637.5,637.5,692.7631579,,0,0,,0,-0.05,,0,-0.05,,3.66E-02,-0.039473695
2.6,0,1.790880503,755.3224992,0.85,634.95,0.85,634.95,1.071276596,680.0648936,,,2.6,0,1.790880503,0.85,0.85,1.094858156,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,-2.36E-02,-0.041489379
2.6,0.1,1.790880503,755.3224992,0.85,634.95,0.85,634.95,1.071276596,680.0648936,,,2.6,0.1,1.790880503,0.85,0.85,1.094858156,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,-2.36E-02,-0.041489379
2.6,0.2,1.790880503,755.3224992,0.85,634.95,0.85,634.95,1.071276596,680.0648936,,,2.6,0.2,1.790880503,0.85,0.85,1.094858156,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,-2.36E-02,-0.041489379
2.6,0.3,1.790880503,755.3224992,0.85,634.95,0.85,634.95,1.071276596,680.0648936,,,2.6,0.3,1.790880503,0.85,0.85,1.094858156,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,-2.36E-02,-0.041489379
2.6,0.4,1.830516432,758.8862695,1,639.95,1,639.95,1.209090909,687.2318182,,,2.6,0.4,1.830516432,1,1,1.212121212,758.5390185,640,640,687.2727273,,0,0,,0,-0.05,,0,-0.05,,-3.03E-03,-0.040909073
2.6,0.5,1.918421053,767.7895892,1.25,649.95,1.25,649.95,1.439473684,702.5921053,,,2.6,0.5,1.918421053,1.25,1.25,1.442982456,767.4598698,650,650,702.6315789,,0,0,,0,-0.05,,0,-0.05,,-3.51E-03,-0.039473647
2.6,0.6,3.918320611,779.7090079,1.5,659.95,1.5,659.95,2.946153846,738.4269231,,,2.6,0.6,3.918320611,1.5,1.5,2.948717949,779.3963532,660,660,738.4615385,,0,0,,0,-0.05,,0,-0.05,,-2.56E-03,-0.034615362
2.6,0.7,4.68372093,779.7090079,5,659.95,5,659.95,3.598275862,729.2741379,,,2.6,0.7,4.68372093,5,5,3.600574713,779.3963532,660,660,729.3103448,,0,0,,0,-0.05,,0,-0.05,,-2.30E-03,-0.036206928
2.6,0.8,4.880046404,758.8862695,5.05,639.95,5.05,639.95,4.109375,712.4625,,,2.6,0.8,4.880046404,5,5,4.083333333,758.5390185,640,640,712.5,,0,0,,0.05,-0.05,,0.05,-0.05,,2.60E-02,-0.0375
2.6,0.9,4.966945891,755.3224992,5,634.95,5,634.95,4.440677966,703.4313559,,,2.6,0.9,4.966945891,5,5,4.440677966,754.9656451,635,635,703.4745763,,0,1.02E-12,,0,-0.05,,0,-0.05,,-1.02E-10,-0.043220371
2.6,1,5,755.3224992,5,634.95,5,634.95,5,680.0648936,,,2.6,1,5,5,5,5,754.9656451,635,635,680.106383,,-9.77E-15,1.02E-12,,0,-0.05,,0,-0.05,,0.00E+00,-0.041489379
2.6,1.1,5.033054109,755.3224992,5,634.95,5,634.95,5.559322034,703.4313559,,,2.6,1.1,5.033054109,5,5,5.559322034,754.9656451,635,635,703.4745763,,-9.77E-15,1.02E-12,,0,-0.05,,0,-0.05,,1.02E-10,-0.043220371
2.6,1.2,5.119953596,758.8862695,5.05,639.95,5.05,639.95,5.946875,712.4625,,,2.6,1.2,5.119953596,5,5,5.916666667,758.5390185,640,640,712.5,,0,0,,0.05,-0.05,,0.05,-0.05,,3.02E-02,-0.0375
2.6,1.3,5.31627907,779.7090079,5,659.95,5,659.95,6.401724138,729.2741379,,,2.6,1.3,5.31627907,5,5,6.399425287,779.3963532,660,660,729.3103448,,0,0,,0,-0.05,,0,-0.05,,2.30E-03,-0.036206928
2.6,1.4,6.081679389,779.7090079,8.5,659.95,8.5,659.95,7.053846154,738.4269231,,,2.6,1.4,6.081679389,8.5,8.5,7.051282051,779.3963532,660,660,738.4615385,,-1.07E-14,0,,0,-0.05,,0,-0.05,,2.56E-03,-0.034615362
2.6,1.5,8.081578947,767.7895892,8.75,649.95,8.75,649.95,8.560526316,702.5921053,,,2.6,1.5,8.081578947,8.75,8.75,8.557017544,767.4598698,650,650,702.6315789,,0,0,,0,-0.05,,0,-0.05,,3.51E-03,-0.039473647
2.6,1.6,8.169483568,758.8862695,9,639.95,9,639.95,8.790909091,687.2318182,,,2.6,1.6,8.169483568,9,9,8.787878788,758.5390185,640,640,687.2727273,,0,0,,0,-0.05,,0,-0.05,,3.03E-03,-0.040909073
2.6,1.7,8.209119497,755.3224992,9.15,634.95,9.15,634.95,8.928723404,680.0648936,,,2.6,1.7,8.209119497,9.15,9.15,8.905141844,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,2.36E-02,-0.041489379
2.6,1.8,8.209119497,755.3224992,9.15,634.95,9.15,634.95,8.928723404,680.0648936,,,2.6,1.8,8.209119497,9.15,9.15,8.905141844,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,2.36E-02,-0.041489379
2.6,1.9,8.209119497,755.3224992,9.15,634.95,9.15,634.95,8.928723404,680.0648936,,,2.6,1.9,8.209119497,9.15,9.15,8.905141844,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,2.36E-02,-0.041489379
2.6,2,8.209119497,755.3224992,9.15,634.95,9.15,634.95,8.928723404,680.0648936,,,2.6,2,8.209119497,9.15,9.15,8.905141844,754.9656451,635,635,680.106383,,0,1.02E-12,,0,-0.05,,0,-0.05,,2.36E-02,-0.041489379
2.7,0,1.772284644,739.2620515,0.8,632.45,0.8,632.45,0.987096774,666.966129,,,2.7,0,1.772284644,0.8,0.8,0.997983871,738.9079524,632.5,632.5,667.016129,,0,0,,9.99201E-16,-0.05,,0,-0.05,,-1.09E-02,-0.050000032
