x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA
-3.1,1.7,8.245454545454548,1128.6905348211596,9.25,1169.9500000001296,9.25,1169.9500000001296,9.25,1169.9500000001296
-3.1,1.8,8.292827529021562,1130.5498979175945,9.450000000000001,1177.4500000001315,9.45,1177.4500000001312,9.45,1177.4500000001312
-3.1,1.9,8.292827529021562,1130.5498979175945,9.450000000000001,1177.4500000001315,9.45,1177.4500000001312,9.45,1177.4500000001312
-3.1,2.0,8.292827529021562,1130.5498979175945,9.450000000000001,1177.4500000001315,9.45,1177.4500000001312,9.45,1177.4500000001312
-3.0,0.0,1.721965560688786,1129.9720021342632,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308
-3.0,0.1,1.721965560688786,1129.9720021342632,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308
-3.0,0.2,1.721965560688786,1129.9720021342632,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308,0.6000000000000001,1174.9500000001308
-3.0,0.3,1.7545454545454549,1128.6905348211596,0.75,1169.9500000001296,0.75,1169.9500000001296,0.7499999999999999,1169.9500000001296
-3.0,0.4,1.8305164319248826,1125.6877575325245,1.0,1159.9500000001274,1.0,1159.9500000001274,1.0,1159.9500000001274
-3.0,0.5,1.9184210526315795,1122.196298766326,1.25,1149.9500000001249,1.25,1149.950000000125,1.25,1149.950000000125
-3.0,0.6,3.9183206106870214,1118.307814942239,1.5,1139.9500000001228,1.5,1139.9500000001228,2.6666666666666665,1133.2833333334547
-3.0,0.7,4.683720930232558,1118.3078149422388,5.0,1139.9500000001228,5.0,1139.9500000001228,3.6071428571428568,1135.6642857144075
-3.0,0.8,4.880046403712297,1125.6877575325248,5.05,1159.9500000001274,5.05,1159.9500000001274,4.2875,1149.950000000125
-3.0,0.9,4.969048123807505,1129.9720021342632,5.000000000000001,1174.9500000001308,5.0,1174.9500000001308,4.676470588235294,1167.3029411765997
-3.0,1.0,5.0,1129.9720021342632,5.000000000000001,1174.9500000001308,5.0,1174.9500000001308,5.0,1174.9500000001308
-3.0,1.1,5.0309518761924945,1129.9720021342632,5.000000000000001,1174.9500000001308,5.0,1174.9500000001308,5.323529411764706,1167.3029411765997
-3.0,1.2,5.119953596287701,1125.6877575325248,5.05,1159.9500000001274,5.05,1159.9500000001274,5.7875,1149.950000000125
-3.0,1.3,5.316279069767444,1118.3078149422388,5.0,1139.9500000001228,5.0,1139.9500000001228,6.392857142857142,1135.6642857144075
-3.0,1.4,6.081679389312978,1118.3078149422388,8.5,1139.9500000001228,8.5,1139.9500000001228,7.333333333333333,1133.2833333334547
-3.0,1.5,8.081578947368422,1122.196298766326,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.75,1149.950000000125
-3.0,1.6,8.169483568075112,1125.6877575325248,9.0,1159.9500000001274,9.0,1159.9500000001274,9.0,1159.9500000001274
-3.0,1.7,8.245454545454548,1128.6905348211596,9.25,1169.9500000001296,9.25,1169.9500000001296,9.25,1169.9500000001296
-3.0,1.8,8.278034439311213,1129.9720021342632,9.400000000000002,1174.9500000001308,9.4,1174.9500000001308,9.4,1174.9500000001308
-3.0,1.9,8.278034439311213,1129.9720021342632,9.400000000000002,1174.9500000001308,9.4,1174.9500000001308,9.4,1174.9500000001308
-3.0,2.0,8.278034439311213,1129.9720021342632,9.400000000000002,1174.9500000001308,9.4,1174.9500000001308,9.4,1174.9500000001308
-2.9,0.0,1.7377716233489562,1102.396849403788,0.6500000000000001,1172.45000000013,0.65,1172.4500000001303,0.726923076923077,1160.4741758243035
-2.9,0.1,1.7377716233489562,1102.396849403788,0.6500000000000001,1172.45000000013,0.65,1172.4500000001303,0.726923076923077,1160.4741758243035
-2.9,0.2,1.7377716233489562,1102.396849403788,0.6500000000000001,1172.45000000013,0.65,1172.4500000001303,0.726923076923077,1160.4741758243035
-2.9,0.3,1.7545454545454549,1101.4180111920903,0.75,1169.9500000001296,0.75,1169.9500000001296,0.8250000000000001,1157.6795454546723
-2.9,0.4,1.8305164319248826,1096.7046504204368,1.0,1159.9500000001274,1.0,1159.9500000001274,1.073684210526316,1146.268421052756
-2.9,0.5,1.9184210526315795,1090.5560753163572,1.25,1149.9500000001249,1.25,1149.950000000125,1.3218750000000001,1134.3281250001216
-2.9,0.6,3.9183206106870214,1082.4907948094944,1.5,1139.9500000001228,1.5,1139.9500000001228,2.77,1109.9550000001161
-2.9,0.7,4.683720930232558,1082.4907948094942,5.0,1139.9500000001228,5.0,1139.9500000001228,3.615217391304348,1115.171739130552
-2.9,0.8,4.880046403712297,1096.704650420437,5.05,1159.9500000001274,5.05,1159.9500000001274,4.242307692307692,1130.7230769231976
-2.9,0.9,4.968612275610019,1102.396849403788,5.0,1172.45000000013,5.0,1172.4500000001303,4.594392523364486,1145.0705607477878
-2.9,1.0,4.999999999999999,1102.396849403788,5.0,1172.45000000013,5.0,1172.4500000001303,5.000000000000001,1160.4741758243035
-2.9,1.1,5.0313877243899805,1102.396849403788,5.0,1172.45000000013,5.0,1172.4500000001303,5.405607476635515,1145.0705607477876
-2.9,1.2,5.119953596287701,1096.704650420437,5.05,1159.9500000001274,5.05,1159.9500000001274,5.8269230769230775,1130.7230769231976
-2.9,1.3,5.316279069767444,1082.4907948094942,5.0,1139.9500000001228,5.0,1139.9500000001228,6.384782608695653,1115.171739130552
-2.9,1.4,6.081679389312978,1082.4907948094942,8.5,1139.9500000001228,8.5,1139.9500000001228,7.230000000000001,1109.9550000001161
-2.9,1.5,8.081578947368422,1090.5560753163572,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.678125000000001,1134.3281250001216
-2.9,1.6,8.169483568075112,1096.704650420437,9.0,1159.9500000001274,9.0,1159.9500000001274,8.926315789473685,1146.268421052756
-2.9,1.7,8.245454545454548,1101.4180111920903,9.25,1169.9500000001296,9.25,1169.9500000001296,9.175,1157.6795454546723
-2.9,1.8,8.262228376651043,1102.396849403788,9.35,1172.45000000013,9.350000000000001,1172.4500000001303,9.273076923076925,1160.4741758243035
-2.9,1.9,8.262228376651043,1102.396849403788,9.35,1172.45000000013,9.350000000000001,1172.4500000001303,9.273076923076925,1160.4741758243035
-2.9,2.0,8.262228376651043,1102.396849403788,9.35,1172.45000000013,9.350000000000001,1172.4500000001303,9.273076923076925,1160.4741758243035
-2.8,0.0,1.7545454545454549,1079.6617807417786,0.75,1169.9500000001296,0.75,1169.9500000001296,0.8847826086956523,1146.476086956646
-2.8,0.1,1.7545454545454549,1079.6617807417786,0.75,1169.9500000001296,0.75,1169.9500000001296,0.8847826086956523,1146.476086956646
-2.8,0.2,1.7545454545454549,1079.6617807417786,0.75,1169.9500000001296,0.75,1169.9500000001296,0.8847826086956523,1146.476086956646
-2.8,0.3,1.7545454545454549,1079.6617807417786,0.75,1169.9500000001296,0.75,1169.9500000001296,0.8847826086956523,1146.476086956646
-2.8,0.4,1.8305164319248826,1073.9380205829598,1.0,1159.9500000001274,1.0,1159.9500000001274,1.13,1133.9550000001213
-2.8,0.5,1.9184210526315795,1066.2806264807489,1.25,1149.9500000001249,1.25,1149.950000000125,1.373529411764706,1120.544117647177
-2.8,0.6,3.9183206106870214,1055.9974874971167,1.5,1139.9500000001228,1.5,1139.9500000001228,2.8454545454545452,1090.8681818182931
-2.8,0.7,4.683720930232558,1055.9974874971165,5.0,1139.9500000001228,5.0,1139.9500000001228,3.613999999999999,1097.9580000001129
-2.8,0.8,4.880046403712297,1073.9380205829598,5.05,1159.9500000001274,5.05,1159.9500000001274,4.19642857142857,1114.242857142974
-2.8,0.9,4.968122270742356,1079.6617807417786,5.000000000000001,1169.9500000001296,5.0,1169.9500000001296,4.512499999999999,1124.9571428572622
-2.8,1.0,5.0,1079.6617807417786,5.000000000000001,1169.9500000001296,5.0,1169.9500000001296,5.0,1146.476086956646
-2.8,1.1,5.0318777292576415,1079.6617807417786,5.000000000000001,1169.9500000001296,5.0,1169.9500000001296,5.4875,1124.9571428572622
-2.8,1.2,5.119953596287701,1073.9380205829598,5.05,1159.9500000001274,5.05,1159.9500000001274,5.867857142857142,1114.242857142974
-2.8,1.3,5.316279069767444,1055.9974874971165,5.0,1139.9500000001228,5.0,1139.9500000001228,6.385999999999999,1097.9580000001129
-2.8,1.4,6.081679389312978,1055.9974874971165,8.5,1139.9500000001228,8.5,1139.9500000001228,7.154545454545453,1090.8681818182931
-2.8,1.5,8.081578947368422,1066.2806264807489,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.626470588235293,1120.544117647177
-2.8,1.6,8.169483568075112,1073.9380205829598,9.0,1159.9500000001274,9.0,1159.9500000001274,8.87,1133.9550000001213
-2.8,1.7,8.245454545454548,1079.6617807417786,9.25,1169.9500000001296,9.25,1169.9500000001296,9.115217391304347,1146.476086956646
-2.8,1.8,8.245454545454548,1079.6617807417786,9.25,1169.9500000001296,9.25,1169.9500000001296,9.115217391304347,1146.476086956646
-2.8,1.9,8.245454545454548,1079.6617807417786,9.25,1169.9500000001296,9.25,1169.9500000001296,9.115217391304347,1146.476086956646
-2.8,2.0,8.245454545454548,1079.6617807417786,9.25,1169.9500000001296,9.25,1169.9500000001296,9.115217391304347,1146.476086956646
-2.7,0.0,1.7722846441947566,1060.659222386339,0.7999999999999999,1167.450000000129,0.8,1167.450000000129,0.9870967741935482,1132.9338709678632
-2.7,0.1,1.7722846441947566,1060.659222386339,0.7999999999999999,1167.450000000129,0.8,1167.450000000129,0.9870967741935482,1132.9338709678632
-2.7,0.2,1.7722846441947566,1060.659222386339,0.7999999999999999,1167.450000000129,0.8,1167.450000000129,0.9870967741935482,1132.9338709678632
-2.7,0.3,1.7722846441947566,1060.659222386339,0.7999999999999999,1167.450000000129,0.8,1167.450000000129,0.9870967741935482,1132.9338709678632
-2.7,0.4,1.8305164319248826,1055.7515223305415,1.0,1159.9500000001274,1.0,1159.9500000001274,1.1785714285714284,1122.8071428572616
-2.7,0.5,1.9184210526315795,1047.2652298167222,1.25,1149.9500000001249,1.25,1149.950000000125,1.4166666666666665,1108.283333333449
-2.7,0.6,3.9183206106870214,1035.8516067249304,1.5,1139.9500000001228,1.5,1139.9500000001228,2.9062499999999996,1074.9500000001078
-2.7,0.7,4.683720930232558,1035.8516067249302,5.0,1139.9500000001228,5.0,1139.9500000001228,3.6111111111111103,1083.283333333443
-2.7,0.8,4.880046403712297,1055.7515223305418,5.05,1159.9500000001274,5.05,1159.9500000001274,4.154999999999999,1099.9500000001135
-2.7,0.9,4.967566366766634,1060.659222386339,5.0,1167.450000000129,5.0,1167.450000000129,4.435897435897435,1106.6807692308844
-2.7,1.0,5.0,1060.659222386339,5.0,1167.450000000129,5.0,1167.450000000129,4.999999999999999,1132.9338709678632
-2.7,1.1,5.032433633233366,1060.659222386339,5.0,1167.450000000129,5.0,1167.450000000129,5.564102564102563,1106.6807692308844
-2.7,1.2,5.119953596287701,1055.7515223305418,5.05,1159.9500000001274,5.05,1159.9500000001274,5.904999999999999,1099.9500000001135
-2.7,1.3,5.316279069767444,1035.8516067249302,5.0,1139.9500000001228,5.0,1139.9500000001228,6.388888888888888,1083.283333333443
-2.7,1.4,6.081679389312978,1035.8516067249302,8.5,1139.9500000001228,8.5,1139.9500000001228,7.093749999999999,1074.950000000108
-2.7,1.5,8.081578947368422,1047.2652298167222,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.583333333333332,1108.283333333449
-2.7,1.6,8.169483568075112,1055.7515223305418,9.0,1159.9500000001274,9.0,1159.9500000001274,8.821428571428571,1122.8071428572619
-2.7,1.7,8.227715355805243,1060.659222386339,9.200000000000001,1167.450000000129,9.2,1167.450000000129,9.01290322580645,1132.9338709678632
-2.7,1.8,8.227715355805243,1060.659222386339,9.200000000000001,1167.450000000129,9.2,1167.450000000129,9.01290322580645,1132.9338709678632
-2.7,1.9,8.227715355805243,1060.659222386339,9.200000000000001,1167.450000000129,9.2,1167.450000000129,9.01290322580645,1132.9338709678632
-2.7,2.0,8.227715355805243,1060.659222386339,9.200000000000001,1167.450000000129,9.2,1167.450000000129,9.01290322580645,1132.9338709678632
-2.6,0.0,1.790880503144654,1044.5984516609997,0.8500000000000001,1164.9500000001285,0.8500000000000001,1164.9500000001285,1.0712765957446808,1119.8521276596928
-2.6,0.1,1.790880503144654,1044.5984516609997,0.8500000000000001,1164.9500000001285,0.8500000000000001,1164.9500000001285,1.0712765957446808,1119.8521276596928
-2.6,0.2,1.790880503144654,1044.5984516609997,0.8500000000000001,1164.9500000001285,0.8500000000000001,1164.9500000001285,1.0712765957446808,1119.8521276596928
-2.6,0.3,1.790880503144654,1044.5984516609997,0.8500000000000001,1164.9500000001285,0.8500000000000001,1164.9500000001285,1.0712765957446808,1119.8521276596928
-2.6,0.4,1.8305164319248826,1041.0368314915947,1.0,1159.9500000001274,1.0,1159.9500000001274,1.209090909090909,1112.6863636364803
-2.6,0.5,1.9184210526315795,1032.1374429224736,1.25,1149.9500000001249,1.25,1149.950000000125,1.4394736842105262,1097.3289473685343
-2.6,0.6,3.9183206106870214,1020.221859973166,1.5,1139.9500000001228,1.5,1139.9500000001228,2.9461538461538463,1061.5038461539511
-2.6,0.7,4.683720930232558,1020.2218599731658,5.0,1139.9500000001228,5.0,1139.9500000001228,3.598275862068965,1070.6534482759691
-2.6,0.8,4.880046403712297,1041.0368314915947,5.05,1159.9500000001274,5.05,1159.9500000001274,4.109375,1087.4625000001108
-2.6,0.9,4.9669458908761595,1044.5984516609997,5.0,1164.9500000001285,5.0,1164.9500000001285,4.440677966101695,1096.4822033899434
-2.6,1.0,4.999999999999999,1044.5984516609997,5.0,1164.9500000001285,5.0,1164.9500000001285,5.0,1119.8521276596928
-2.6,1.1,5.033054109123839,1044.5984516609997,5.0,1164.9500000001285,5.0,1164.9500000001285,5.5593220338983045,1096.4822033899434
-2.6,1.2,5.119953596287701,1041.0368314915947,5.05,1159.9500000001274,5.05,1159.9500000001274,5.946874999999999,1087.4625000001108
-2.6,1.3,5.316279069767444,1020.2218599731658,5.0,1139.9500000001228,5.0,1139.9500000001228,6.401724137931034,1070.6534482759691
-2.6,1.4,6.081679389312978,1020.2218599731658,8.5,1139.9500000001228,8.5,1139.9500000001228,7.053846153846154,1061.5038461539511
-2.6,1.5,8.081578947368422,1032.1374429224736,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.560526315789474,1097.3289473685343
-2.6,1.6,8.169483568075112,1041.0368314915947,9.0,1159.9500000001274,9.0,1159.9500000001274,8.790909090909091,1112.6863636364803
-2.6,1.7,8.20911949685535,1044.5984516609997,9.15,1164.9500000001285,9.15,1164.9500000001285,8.928723404255319,1119.8521276596928
-2.6,1.8,8.20911949685535,1044.5984516609997,9.15,1164.9500000001285,9.15,1164.9500000001285,8.928723404255319,1119.8521276596928
-2.6,1.9,8.20911949685535,1044.5984516609997,9.15,1164.9500000001285,9.15,1164.9500000001285,8.928723404255319,1119.8521276596928
-2.6,2.0,8.20911949685535,1044.5984516609997,9.15,1164.9500000001285,9.15,1164.9500000001285,8.928723404255319,1119.8521276596928
-2.5,0.0,1.810300527643955,1030.8998436423226,0.9,1162.4500000001278,0.9,1162.450000000128,1.1421052631578947,1107.1973684211682
-2.5,0.1,1.810300527643955,1030.8998436423226,0.9,1162.4500000001278,0.9,1162.450000000128,1.1421052631578947,1107.1973684211682
-2.5,0.2,1.810300527643955,1030.8998436423226,0.9,1162.4500000001278,0.9,1162.450000000128,1.1421052631578947,1107.1973684211682
-2.5,0.3,1.810300527643955,1030.8998436423226,0.9,1162.4500000001278,0.9,1162.450000000128,1.1421052631578947,1107.1973684211682
-2.5,0.4,1.8305164319248826,1029.016466373173,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2282608695652175,1103.4391304348972
-2.5,0.5,1.9184210526315795,1019.9640128026585,1.25,1149.9500000001249,1.25,1149.950000000125,1.4500000000000002,1087.462500000111
-2.5,0.6,3.9183206106870214,1007.919538515621,1.5,1139.9500000001228,1.5,1139.9500000001228,2.973214285714286,1049.9678571429597
-2.5,0.7,4.683720930232558,1007.9195385156207,5.0,1139.9500000001228,5.0,1139.9500000001228,3.5806451612903225,1059.6435483872012
-2.5,0.8,4.880046403712297,1029.016466373173,5.05,1159.9500000001274,5.05,1159.9500000001274,4.063235294117647,1076.4352941177553
-2.5,0.9,4.966254478215648,1030.8998436423226,5.0,1162.4500000001278,5.0,1162.450000000128,4.445378151260504,1086.576050420279
-2.5,1.0,4.999999999999999,1030.8998436423226,5.0,1162.4500000001278,5.0,1162.450000000128,5.0,1107.1973684211682
-2.5,1.1,5.033745521784351,1030.8998436423226,5.0,1162.4500000001278,5.0,1162.450000000128,5.5546218487394965,1086.576050420279
-2.5,1.2,5.119953596287701,1029.016466373173,5.05,1159.9500000001274,5.05,1159.9500000001274,5.989705882352941,1076.4352941177553
-2.5,1.3,5.316279069767444,1007.9195385156207,5.0,1139.9500000001228,5.0,1139.9500000001228,6.419354838709678,1059.6435483872012
-2.5,1.4,6.081679389312978,1007.9195385156207,8.5,1139.9500000001228,8.5,1139.9500000001228,7.026785714285714,1049.9678571429597
-2.5,1.5,8.081578947368422,1019.9640128026585,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.55,1087.462500000111
-2.5,1.6,8.169483568075112,1029.016466373173,9.0,1159.9500000001274,9.0,1159.9500000001274,8.771739130434783,1103.4391304348972
-2.5,1.7,8.189699472356045,1030.8998436423226,9.1,1162.4500000001278,9.100000000000001,1162.450000000128,8.857894736842107,1107.1973684211682
-2.5,1.8,8.189699472356045,1030.8998436423226,9.1,1162.4500000001278,9.100000000000001,1162.450000000128,8.857894736842107,1107.1973684211682
-2.5,1.9,8.189699472356045,1030.8998436423226,9.1,1162.4500000001278,9.100000000000001,1162.450000000128,8.857894736842107,1107.1973684211682
-2.5,2.0,8.189699472356045,1030.8998436423226,9.1,1162.4500000001278,9.100000000000001,1162.450000000128,8.857894736842107,1107.1973684211682
-2.4,0.0,1.8305164319248826,1019.1289921512455,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2375,1094.9500000001126
-2.4,0.1,1.8305164319248826,1019.1289921512455,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2375,1094.9500000001126
-2.4,0.2,1.8305164319248826,1019.1289921512455,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2375,1094.9500000001126
-2.4,0.3,1.8305164319248826,1019.1289921512455,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2375,1094.9500000001126
-2.4,0.4,1.8305164319248826,1019.1289921512455,1.0,1159.9500000001274,1.0,1159.9500000001274,1.2375,1094.9500000001126
-2.4,0.5,1.9184210526315795,1010.0882941286384,1.25,1149.9500000001249,1.25,1149.950000000125,1.45,1078.5214285715374
-2.4,0.6,3.9183206106870214,998.1394902404503,1.5,1139.9500000001228,1.5,1139.9500000001228,2.9899999999999998,1039.9500000001
-2.4,0.7,4.683720930232558,998.1394902404502,5.0,1139.9500000001228,5.0,1139.9500000001228,3.5590909090909086,1049.9500000001021
-2.4,0.8,4.880046403712296,1019.1289921512455,5.0,1159.9500000001274,5.0,1159.9500000001274,4.000000000000001,1066.616666666773
-2.4,0.9,4.965484633569739,1019.1289921512455,5.0,1159.9500000001274,5.0,1159.9500000001274,4.45,1076.9500000001085
-2.4,1.0,5.0,1019.1289921512455,5.0,1159.9500000001274,5.0,1159.9500000001274,5.0,1094.9500000001126
-2.4,1.1,5.034515366430259,1019.1289921512455,5.0,1159.9500000001274,5.0,1159.9500000001274,5.550000000000001,1076.9500000001085
-2.4,1.2,5.119953596287699,1019.1289921512455,5.0,1159.9500000001274,5.0,1159.9500000001274,6.0,1066.616666666773
-2.4,1.3,5.316279069767444,998.1394902404502,5.0,1139.9500000001228,5.0,1139.9500000001228,6.4409090909090905,1049.9500000001021
-2.4,1.4,6.081679389312978,998.1394902404502,8.5,1139.9500000001228,8.5,1139.9500000001228,7.009999999999999,1039.9500000001
-2.4,1.5,8.081578947368422,1010.0882941286384,8.750000000000002,1149.9500000001249,8.75,1149.950000000125,8.549999999999999,1078.5214285715374
-2.4,1.6,8.169483568075112,1019.1289921512455,9.0,1159.9500000001274,9.0,1159.9500000001274,8.7625,1094.9500000001126
